Feature ID	Taxon	Confidence
642962327b90aba5c2265b6ce4041a3d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9995207096763299
74c296f134c8dfd0e914a79b2f593cd7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__	0.9897513432560735
9e9c4270966cf507485654eb33a69880	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae	0.9999999999999526
73c4dd670cea314af42bdd8682d91f68	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9999956250051902
86af105a9b4658727c15ca4a2a02b5fd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.9692177424941057
a8ad735c7714c80a72ac61f5ca230c78	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9997590068523958
04edaa963304c466674c30f9f9bb087e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__sordellii	0.9569430111909288
7911816f5e81f650f769aba0d5c708cb	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999999917861
0abb33db2ffa9810c0e21286bb246dd8	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__; s__	0.9672242381134125
f864ed2c52dd0ee16ed932d4c4c166de	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__	0.9998648900563425
34bc0d548e4c62e771a0a121505d59cc	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.9999881388824007
8c18c0e6874a495f6c5415a3e9931612	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__canimorsus	0.9990679625942396
